model,angle_set,curve,point_index,param_angle_rad,x_over_delta_xq,p_over_delta_pq
QG,A,V_recon_total,89,0.7766715171374766,-0.9052316131020874,2.1663542202734356
QG,A,V_recon_total,90,0.7853981633974483,-0.9132438466744375,2.147697445998304
QG,A,V_recon_total,91,0.7941248096574199,-0.921186533192096,2.1288771162475117
QG,A,V_recon_total,92,0.8028514559173916,-0.9290590677887332,2.109894664262034
QG,A,V_recon_total,93,0.8115781021773633,-0.9368608509403598,2.090751535629084
QG,A,V_recon_total,94,0.8203047484373349,-0.9445912885109831,2.0714491881720214
QG,A,V_recon_total,95,0.8290313946973066,-0.9522497917978525,2.051989091839338
QG,A,V_recon_total,96,0.8377580409572782,-0.9598357775762913,2.0323727285927125
QG,A,V_recon_total,97,0.8464846872172498,-0.9673486681441125,2.012601592294154
QG,A,V_recon_total,98,0.8552113334772214,-0.9747878913656118,1.9926771885922379
QG,A,V_recon_total,99,0.8639379797371931,-0.982152880715139,1.9726010348074472
QG,A,V_recon_total,100,0.8726646259971648,-0.98944307532024,1.9523746598166207
QG,A,V_recon_total,101,0.8813912722571364,-0.9966579200043709,1.931999603936523
QG,A,V_recon_total,102,0.8901179185171081,-1.0037968653291756,1.911477418806545
QG,A,V_recon_total,103,0.8988445647770797,-1.0108593676363273,1.8908096672705392
QG,A,V_recon_total,104,0.9075712110370514,-1.017844889088933,1.8699979232578037
QG,A,V_recon_total,105,0.9162978572970231,-1.0247528977124876,1.8490437716632204
QG,A,V_recon_total,106,0.9250245035569946,-1.031582867435389,1.8279488082265611
QG,A,V_recon_total,107,0.9337511498169663,-1.038334278129,1.8067146394109639
QG,A,V_recon_total,108,0.9424777960769379,-1.0450066156472568,1.7853428822805948
QG,A,V_recon_total,109,0.9512044423369096,-1.0515993718658243,1.7638351643775045
QG,A,V_recon_total,110,0.9599310885968813,-1.058112044720792,1.7421931235976813
QG,A,V_recon_total,111,0.9686577348568529,-1.0645441382469067,1.7204184080663214
QG,A,V_recon_total,112,0.9773843811168246,-1.0708951626153438,1.6985126760123161
QG,A,V_recon_total,113,0.9861110273767962,-1.0771646341710082,1.6764775956419737
QG,A,V_recon_total,114,0.9948376736367679,-1.0833520754693684,1.6543148450119758
QG,A,V_recon_total,115,1.0035643198967394,-1.0894570153128131,1.6320261119015906
QG,A,V_recon_total,116,1.0122909661567112,-1.0954789887865377,1.609613093684137
QG,A,V_recon_total,117,1.0210176124166828,-1.1014175372939468,1.5870774971977297
QG,A,V_recon_total,118,1.0297442586766545,-1.1072722085915796,1.5644210386152901
QG,A,V_recon_total,119,1.038470904936626,-1.1130425568235496,1.5416454433138578
QG,A,V_recon_total,120,1.0471975511965976,-1.1187281425554976,1.5187524457431947
QG,A,V_recon_total,121,1.0559241974565694,-1.1243285328080583,1.4957437892936978
QG,A,V_recon_total,122,1.064650843716541,-1.1298433010898306,1.4726212261636396
QG,A,V_recon_total,123,1.0733774899765127,-1.1352720274298589,1.4493865172257232
QG,A,V_recon_total,124,1.0821041362364843,-1.1406142984096135,1.4260414318929933
QG,A,V_recon_total,125,1.090830782496456,-1.145869707194477,1.4025877479840796
QG,A,V_recon_total,126,1.0995574287564276,-1.1510378535647223,1.3790272515878184
QG,A,V_recon_total,127,1.1082840750163994,-1.1561183439459948,1.355361736927227
QG,A,V_recon_total,128,1.117010721276371,-1.161110791439281,1.3315930062228731
QG,A,V_recon_total,129,1.1257373675363425,-1.1660148158503763,1.3077228695556231
QG,A,V_recon_total,130,1.1344640137963142,-1.1708300437188346,1.2837531447288013
QG,A,V_recon_total,131,1.1431906600562858,-1.175556108346411,1.2596856571297566
QG,A,V_recon_total,132,1.1519173063162575,-1.1801926498249862,1.2355222395908492
QG,A,V_recon_total,133,1.160643952576229,-1.1847393150639756,1.2112647322498786
QG,A,V_recon_total,134,1.1693705988362009,-1.189195757817218,1.1869149824099448
QG,A,V_recon_total,135,1.1780972450961724,-1.1935616387093442,1.162474844398773
QG,A,V_recon_total,136,1.1868238913561442,-1.197836625261621,1.137946179427495
QG,A,V_recon_total,137,1.1955505376161157,-1.202020391917271,1.1133308554489165
QG,A,V_recon_total,138,1.2042771838760873,-1.2061126200662653,1.08863074701526
QG,A,V_recon_total,139,1.213003830136059,-1.2101129980695864,1.063847735135412
QG,A,V_recon_total,140,1.2217304763960306,-1.2140212212829617,1.0389837071316803
QG,A,V_recon_total,141,1.2304571226560024,-1.2178369920800625,1.0140405564960608
QG,A,V_recon_total,142,1.239183768915974,-1.221560019875168,0.9890201827460475
QG,A,V_recon_total,143,1.2479104151759457,-1.2251900211452984,0.9639244912799698
QG,A,V_recon_total,144,1.2566370614359172,-1.2287267194518026,0.9387553932318965
QG,A,V_recon_total,145,1.265363707695889,-1.2321698454614118,0.9135148053260886
QG,A,V_recon_total,146,1.2740903539558606,-1.2355191369667493,0.8882046497310394
QG,A,V_recon_total,147,1.2828170002158321,-1.2387743389063002,0.8628268539130891
QG,A,V_recon_total,148,1.2915436464758039,-1.2419352033838333,0.8373833504896425
QG,A,V_recon_total,149,1.3002702927357754,-1.245001489687281,0.8118760770819955
QG,A,V_recon_total,150,1.3089969389957472,-1.2479729643070698,0.7863069761677718
QG,A,V_recon_total,151,1.3177235852557188,-1.250849400953903,0.7606779949330027
QG,A,V_recon_total,152,1.3264502315156905,-1.2536305805759933,0.7349910851238339
QG,A,V_recon_total,153,1.335176877775662,-1.2563162913757444,0.7092482028978998
QG,A,V_recon_total,154,1.3439035240356338,-1.2589063288258808,0.6834513086753485
QG,A,V_recon_total,155,1.3526301702956054,-1.2614004956850233,0.6576023669895529
QG,A,V_recon_total,156,1.361356816555577,-1.2637986020127085,0.6317033463374999
QG,A,V_recon_total,157,1.3700834628155487,-1.2661004651838557,0.6057562190298837
QG,A,V_recon_total,158,1.3788101090755203,-1.2683059099026717,0.5797629610409085
QG,A,V_recon_total,159,1.387536755335492,-1.2704147682160023,0.5537255518578057
QG,A,V_recon_total,160,1.3962634015954636,-1.2724268795261227,0.527645974330094
QG,A,V_recon_total,161,1.4049900478554354,-1.274342090602966,0.501526214518572
QG,A,V_recon_total,162,1.413716694115407,-1.2761602555957945,0.47536826154407735
QG,A,V_recon_total,163,1.4224433403753787,-1.2778812360443035,0.4491741074360024
QG,A,V_recon_total,164,1.4311699866353502,-1.2795049008891697,0.4229457469805985
QG,A,V_recon_total,165,1.4398966328953218,-1.281031126482028,0.39668517756906113
QG,A,V_recon_total,166,1.4486232791552935,-1.2824597965948916,0.3703943990454221
QG,A,V_recon_total,167,1.457349925415265,-1.2837908024289992,0.3440754135542562
QG,A,V_recon_total,168,1.4660765716752369,-1.2850240426231034,0.3177302253882052
QG,A,V_recon_total,169,1.4748032179352084,-1.2861594232611897,0.2913608408353491
QG,A,V_recon_total,170,1.4835298641951802,-1.2871968578796256,0.26496926802641335
QG,A,V_recon_total,171,1.4922565104551517,-1.2881362674737484,0.23855751678184778
QG,A,V_recon_total,172,1.5009831567151235,-1.288977580503881,0.2121275984587656
QG,A,V_recon_total,173,1.509709802975095,-1.289720732900779,0.18568152579777614
QG,A,V_recon_total,174,1.5184364492350666,-1.2903656680705091,0.15922131276970186
QG,A,V_recon_total,175,1.5271630954950384,-1.290912336898762,0.13274897442220915
QG,A,V_recon_total,176,1.53588974175501,-1.2913606977545902,0.10626652672635631
QG,A,V_recon_total,177,1.5446163880149817,-1.2917107164935775,0.07977598642306499
QG,A,V_recon_total,178,1.5533430342749532,-1.2919623664604427,0.05327937086954295
QG,A,V_recon_total,179,1.562069680534925,-1.2921156284910664,0.02677869788564903
QG,A,V_recon_total,180,1.5707963267948966,-1.2921704909139513,0.0002759856002338595
QG,A,V_recon_total,181,1.5795229730548683,-1.2921269495511118,-0.02622674770255397
QG,A,V_recon_total,182,1.5882496193148399,-1.2919850077183908,-0.05272748373696259
QG,A,V_recon_total,183,1.5969762655748114,-1.2917446762252087,-0.07922420436934191
QG,A,V_recon_total,184,1.6057029118347832,-1.2914059733737395,-0.10571489177183015
QG,A,V_recon_total,185,1.6144295580947547,-1.290968924957516,-0.13219752857601746
QG,A,V_recon_total,186,1.6231562043547265,-1.2904335642594678,-0.15867009802658086
QG,A,V_recon_total,187,1.631882850614698,-1.2897999320493845,-0.18513058413486264
QG,A,V_recon_total,188,1.6406094968746698,-1.2890680765808118,-0.21157697183240096
QG,A,V_recon_total,189,1.6493361431346414,-1.288238053587378,-0.23800724712437998
QG,A,V_recon_total,190,1.6580627893946132,-1.287309926278547,-0.26441939724300867
QG,A,V_recon_total,191,1.6667894356545847,-1.286283765334807,-0.29081141080079537
QG,A,V_recon_total,192,1.6755160819145565,-1.285159648902286,-0.317181277943728
QG,A,V_recon_total,193,1.684242728174528,-1.2839376625868038,-0.3435269905043274
QG,A,V_recon_total,194,1.6929693744344996,-1.2826178994473487,-0.369846542154581
QG,A,V_recon_total,195,1.7016960206944713,-1.2812004599889937,-0.3961379285587311
