T_tomo_K,omega_index,Omega_q_over_2pi_Hz,component,qg_qm_total,qg_total,sn_qm_total,sn_term_SN,sn_total,sn_minus_qg_total
0.0001,25,0.014020743271581303,delta_h1,15.83509005276256,15.83509005276256,15.83509005276256,4.156907605867648,19.991997658630208,4.156907605867648
0.0001,25,0.014020743271581303,delta_h2,-4.037236305321958,-4.037236305321958,-4.037236305321958,-0.4476242084546094,-4.484860513776567,-0.4476242084546094
0.0001,25,0.014020743271581303,delta_h3,2.1012486720809482,2.1012486720809482,2.1012486720809482,-10.017619255296815,-7.9163705832158655,-10.017619255296815
0.0001,26,0.01421156411364082,delta_h1,15.5192910814082,15.5192910814082,15.5192910814082,4.117043355021637,19.636334436429838,4.117043355021638
0.0001,26,0.01421156411364082,delta_h2,-3.984083932466038,-3.984083932466038,-3.984083932466038,-0.4882352174088389,-4.472319149874874,-0.4882352174088358
0.0001,26,0.01421156411364082,delta_h3,2.0873601348607873,2.0873601348607873,2.0873601348607873,-10.011134405668768,-7.92377427080798,-10.011134405668768
0.0001,27,0.014404982007301588,delta_h1,15.209763010822671,15.209763010822671,15.209763010822671,4.076503686170345,19.286266696993017,4.076503686170346
0.0001,27,0.014404982007301588,delta_h2,-3.931617347217464,-3.931617347217464,-3.931617347217464,-0.5287813998069453,-4.46039874702441,-0.5287813998069462
0.0001,27,0.014404982007301588,delta_h3,2.0735599923256256,2.0735599923256256,2.0735599923256256,-10.004323732345423,-7.930763740019798,-10.004323732345423
0.0001,28,0.014601032298162914,delta_h1,14.906382216276912,14.906382216276912,14.906382216276912,4.035258053143914,18.941640269420823,4.035258053143911
0.0001,28,0.014601032298162914,delta_h2,-3.8798280745693043,-3.8798280745693043,-3.8798280745693043,-0.5691293438027749,-4.448957418372082,-0.5691293438027776
0.0001,28,0.014601032298162914,delta_h3,2.0598477467779035,2.0598477467779035,2.0598477467779035,-9.99717682835589,-7.937329081577986,-9.99717682835589
0.0001,29,0.01479975081287397,delta_h1,14.609027480359522,14.609027480359522,14.609027480359522,3.9932849741556793,18.6023124545152,3.993284974155678
0.0001,29,0.01479975081287397,delta_h2,-3.828707734188212,-3.828707734188212,-3.828707734188212,-0.6091148022145845,-4.437822536402798,-0.6091148022145862
0.0001,29,0.01479975081287397,delta_h3,2.046222902103233,2.046222902103233,2.046222902103233,-9.989691794979498,-7.943468892876265,-9.989691794979498
0.0001,30,0.015001173865680856,delta_h1,14.317579947101144,14.317579947101144,14.317579947101144,3.950563350816343,18.26814329791749,3.9505633508163456
0.0001,30,0.015001173865680856,delta_h2,-3.7782480396408378,-3.7782480396408378,-3.7782480396408378,-0.648607537125315,-4.426855576766151,-0.6486075371253133
0.0001,30,0.015001173865680856,delta_h3,2.0326849637912403,2.0326849637912403,2.0326849637912403,-9.981862750933,-7.94917778714176,-9.981862750933
0.0001,31,0.015205338265062774,delta_h1,14.031923076905914,14.031923076905914,14.031923076905914,3.9070573813045675,17.93898045821048,3.9070573813045666
0.0001,31,0.015205338265062774,delta_h2,-3.7284407976004683,-3.7284407976004683,-3.7284407976004683,-0.6874515758514583,-4.415892373451928,-0.6874515758514601
0.0001,31,0.015205338265062774,delta_h3,2.0192334389472544,2.0192334389472544,2.0192334389472544,-9.97368537498201,-7.954451936034756,-9.973685374982011
0.0001,32,0.015412281320458427,delta_h1,13.75194260237204,13.75194260237204,13.75194260237204,3.86274947162558,17.61469207399762,3.8627494716255804
0.0001,32,0.015412281320458427,delta_h2,-3.679277907083301,-3.679277907083301,-3.679277907083301,-0.7255227955730241,-4.404800702656328,-0.7255227955730268
0.0001,32,0.015412281320458427,delta_h3,2.0058678363189606,2.0058678363189606,2.0058678363189606,-9.965155407092144,-7.959287570773183,-9.965155407092144
0.0001,33,0.015622040849084069,delta_h1,13.477526484856599,13.477526484856599,13.477526484856599,3.817601447783506,17.295127932640103,3.8176014477835043
0.0001,33,0.015622040849084069,delta_h2,-3.6307513586489524,-3.6307513586489524,-3.6307513586489524,-0.7626650211885497,-4.3934163798375,-0.762665021188548
0.0001,33,0.015622040849084069,delta_h3,1.9925876663054574,1.9925876663054574,1.9925876663054574,-9.956273069029299,-7.963685402723842,-9.956273069029299
0.0001,34,0.015834655182844295,delta_h1,13.208564871887353,13.208564871887353,13.208564871887353,3.771613421443543,16.980178293330898,3.7716134214435453
0.0001,34,0.015834655182844295,delta_h2,-3.5828532336238257,-3.5828532336238257,-3.5828532336238257,-0.7987657045662111,-4.381618938190041,-0.7987657045662151
0.0001,34,0.015834655182844295,delta_h3,1.9793924409776937,1.9793924409776937,1.9793924409776937,-9.947033284917861,-7.967640843940168,-9.947033284917861
0.0001,35,0.016050163175336873,delta_h1,12.944950055341629,12.944950055341629,12.944950055341629,3.7247437525651392,16.669693807906768,3.7247437525651392
0.0001,35,0.016050163175336873,delta_h2,-3.535575703314636,-3.535575703314636,-3.535575703314636,-0.8337025563902039,-4.369278259704842,-0.8337025563902061
0.0001,35,0.016050163175336873,delta_h3,1.9662816740939923,1.9662816740939923,1.9662816740939923,-9.937426755642116,-7.971145081548125,-9.937426755642116
0.0001,36,0.01626860420895299,delta_h1,12.68657643039927,12.68657643039927,12.68657643039927,3.6769750976162827,16.363551528015556,3.6769750976162854
0.0001,36,0.01626860420895299,delta_h2,-3.488911028222648,-3.488911028222648,-3.488911028222648,-0.8673622880493426,-4.356273316271988,-0.8673622880493399
0.0001,36,0.01626860420895299,delta_h3,1.9532548811155703,1.9532548811155703,1.9532548811155703,-9.927451049585073,-7.974196168469503,-9.927451049585073
0.0001,37,0.016490018202074005,delta_h1,12.433340455248256,12.433340455248256,12.433340455248256,3.6282901994355563,16.061630654683814,3.6282901994355576
0.0001,37,0.016490018202074005,delta_h2,-3.4428515572545115,-3.4428515572545115,-3.4428515572545115,-0.8996093743105114,-4.3424609315650216,-0.89960937431051
0.0001,37,0.016490018202074005,delta_h3,1.940311579219912,1.940311579219912,1.940311579219912,-9.917114784577596,-7.976803205357683,-9.917114784577596
0.0001,38,0.01671444561636625,delta_h1,12.185140612319177,12.185140612319177,12.185140612319177,3.578675942447784,15.76381655476696,3.5786759424477825
